System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,Proc Energy (Joules),Power Plane 0 Energy (Joules),Power Plane 1 Energy (Joules),
Date,Time,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C4res%,C6res%,SKT0,SKT0,SKT0,
2026-07-30,12:26:15.683,0.00,1.48,0.00,0.34,1.31,0.58,0.15,0.91,0.70,0.0023,0.0006,0.19,0.00,71,252.21,169.92,3877.93,1.48,12.37,0.00,0.03,0.65,0.18,0.00,60.42,38.75,100.00,0.00,0.00,0.00,6.09,0.21,0.00,
2026-07-30,12:26:16.684,0.07,3.18,0.02,1.00,3.90,1.16,1.43,0.88,0.26,0.0002,0.0003,0.23,0.01,71,5512.41,1734.28,3879.55,3.18,26.49,0.07,0.59,2.24,0.15,0.00,60.52,37.10,100.00,0.00,0.00,0.00,10.23,4.31,0.00,
2026-07-30,12:26:17.683,0.09,3.08,0.03,0.94,3.68,3.48,1.53,0.76,0.50,0.0005,0.0002,0.39,0.02,70,6646.02,2157.12,3876.30,3.08,25.67,0.09,0.71,2.95,0.32,0.00,60.28,36.45,100.00,0.00,0.00,0.00,10.88,4.90,0.00,
2026-07-30,12:26:18.683,0.00,1.32,0.00,0.31,1.22,1.45,0.22,0.85,0.76,0.0042,0.0006,0.24,0.01,71,344.24,260.36,3877.63,1.32,11.02,0.00,0.04,1.08,0.91,0.00,60.17,37.85,100.00,0.00,0.00,0.00,6.26,0.33,0.00,
2026-07-30,12:26:19.684,0.07,2.91,0.03,0.87,3.38,2.21,1.49,0.81,0.83,0.0004,0.0003,0.30,0.03,70,5728.05,1968.59,3881.74,2.91,24.25,0.07,0.61,2.92,17.48,0.00,42.80,36.80,100.00,0.00,0.00,0.00,10.87,4.78,0.00,
2026-07-30,12:26:20.684,0.01,2.01,0.00,0.48,1.86,1.01,0.23,0.81,0.65,0.0019,0.0004,0.22,0.01,56,522.49,259.81,3879.92,2.01,16.76,0.01,0.06,0.70,0.13,0.00,59.78,39.39,100.00,0.00,0.00,0.00,6.35,0.47,0.00,
2026-07-30,12:26:21.685,0.07,3.30,0.02,1.08,4.21,0.58,1.24,0.92,0.18,0.0001,0.0002,0.19,0.00,70,5189.68,1572.48,3881.38,3.30,27.50,0.07,0.56,1.88,0.49,0.00,59.45,38.19,100.00,0.00,0.00,0.00,9.88,4.01,0.00,
2026-07-30,12:26:22.685,0.18,3.25,0.06,1.10,4.29,31.33,3.26,0.39,0.64,0.0022,0.0002,2.49,0.80,69,14210.94,4378.04,3877.71,3.25,27.05,0.18,1.53,5.13,10.98,0.00,49.80,34.09,100.00,0.00,0.00,0.00,18.58,12.12,0.00,
2026-07-30,12:26:23.685,0.00,1.66,0.00,0.35,1.38,0.61,0.12,0.88,0.73,0.0025,0.0005,0.19,0.01,70,244.07,146.76,3879.37,1.66,13.86,0.00,0.03,0.54,0.33,0.00,59.57,39.56,100.00,0.00,0.00,0.00,6.12,0.23,0.00,
2026-07-30,12:26:24.686,0.07,3.22,0.02,1.05,4.10,1.08,1.37,0.86,0.22,0.0002,0.0002,0.22,0.01,71,5475.05,1700.43,3881.38,3.22,26.83,0.07,0.59,2.09,0.13,0.00,59.76,38.03,100.00,0.00,0.00,0.00,10.18,4.29,0.00,
2026-07-30,12:26:25.686,0.07,3.21,0.02,1.04,4.07,0.95,1.39,0.88,0.22,0.0002,0.0003,0.21,0.01,70,5488.97,1710.91,3880.07,3.21,26.74,0.07,0.59,2.11,0.19,0.00,59.78,37.92,100.00,0.00,0.00,0.00,10.18,4.28,0.00,
2026-07-30,12:26:26.686,0.00,1.67,0.00,0.35,1.35,0.51,0.10,0.91,0.78,0.0020,0.0004,0.18,0.00,71,247.78,148.76,3877.81,1.67,13.88,0.00,0.03,0.55,0.11,0.00,59.65,39.68,100.00,0.00,0.00,0.00,6.10,0.23,0.00,
2026-07-30,12:26:27.686,0.07,3.19,0.02,1.00,3.89,1.12,1.39,0.88,0.27,0.0002,0.0003,0.22,0.01,71,5521.17,1731.00,3877.82,3.19,26.58,0.07,0.59,2.24,0.16,0.00,59.67,37.94,100.00,0.00,0.00,0.00,10.20,4.29,0.00,
2026-07-30,12:26:28.687,0.03,2.90,0.01,0.76,2.98,0.98,0.60,0.86,0.45,0.0005,0.0003,0.22,0.01,52,2133.34,735.31,3881.97,2.90,24.18,0.03,0.23,1.24,0.21,0.00,59.57,38.98,100.00,0.00,0.00,0.00,7.50,1.60,0.00,
2026-07-30,12:26:29.687,0.05,3.15,0.01,0.93,3.62,1.11,0.85,0.85,0.44,0.0003,0.0002,0.22,0.01,71,3518.10,1117.78,3878.97,3.15,26.23,0.05,0.38,1.55,0.20,0.00,59.74,38.50,100.00,0.00,0.00,0.00,8.69,2.79,0.00,
2026-07-30,12:26:30.688,0.07,3.21,0.02,1.03,4.00,1.08,1.38,0.87,0.24,0.0002,0.0003,0.22,0.01,49,5505.77,1717.50,3881.82,3.21,26.71,0.07,0.59,2.16,0.13,0.00,59.68,38.04,100.00,0.00,0.00,0.00,10.18,4.28,0.00,
2026-07-30,12:26:31.688,0.00,0.46,0.00,0.21,0.82,0.29,0.06,0.93,0.75,0.0102,0.0021,0.16,0.00,71,28.93,62.63,3879.28,0.46,3.85,0.00,0.00,0.38,0.14,0.00,59.71,39.77,100.00,0.00,0.00,0.00,5.87,0.02,0.00,
2026-07-30,12:26:32.689,0.07,3.21,0.02,1.01,3.94,1.08,1.35,0.88,0.25,0.0002,0.0002,0.23,0.01,71,5393.16,1678.69,3881.51,3.21,26.77,0.07,0.58,2.14,0.13,0.00,59.69,38.04,100.00,0.00,0.00,0.00,10.12,4.22,0.00,
2026-07-30,12:26:33.689,0.07,3.18,0.02,1.01,3.94,1.09,1.38,0.88,0.25,0.0002,0.0002,0.22,0.01,70,5513.69,1731.70,3879.89,3.18,26.53,0.07,0.59,2.21,0.16,0.00,59.82,37.82,100.00,0.00,0.00,0.00,10.24,4.33,0.00,
2026-07-30,12:26:34.690,0.00,1.65,0.00,0.35,1.36,0.63,0.11,0.88,0.75,0.0025,0.0004,0.19,0.00,71,248.48,150.99,3882.15,1.65,13.71,0.00,0.03,0.56,0.14,0.00,59.64,39.67,100.00,0.00,0.00,0.00,6.14,0.25,0.00,
2026-07-30,12:26:35.690,0.07,3.18,0.02,0.98,3.83,1.18,1.41,0.87,0.25,0.0002,0.0003,0.23,0.01,71,5458.24,1716.07,3878.23,3.18,26.51,0.07,0.59,2.25,0.20,0.00,59.87,37.67,100.00,0.00,0.00,0.00,10.15,4.26,0.00,
2026-07-30,12:26:36.691,0.05,3.13,0.02,0.96,3.75,1.11,1.03,0.84,0.29,0.0003,0.0003,0.23,0.01,50,3968.44,1266.85,3880.13,3.13,26.10,0.05,0.43,1.70,0.51,0.00,59.44,38.36,100.00,0.00,0.00,0.00,8.93,3.03,0.00,
2026-07-30,12:26:37.691,0.02,2.96,0.01,0.77,3.02,0.56,0.45,0.91,0.41,0.0003,0.0003,0.18,0.00,71,1687.67,569.28,3879.97,2.96,24.70,0.02,0.18,0.95,0.28,0.00,59.67,39.11,100.00,0.00,0.00,0.00,7.33,1.46,0.00,
2026-07-30,12:26:38.691,0.07,3.20,0.02,1.01,3.94,1.06,1.37,0.88,0.25,0.0002,0.0003,0.23,0.01,71,5482.66,1715.11,3877.64,3.20,26.64,0.07,0.59,2.19,0.29,0.00,59.56,37.96,100.00,0.00,0.00,0.00,10.18,4.28,0.00,
2026-07-30,12:26:39.691,0.00,1.72,0.00,0.37,1.43,0.47,0.11,0.90,0.73,0.0020,0.0005,0.18,0.00,71,237.41,138.10,3879.81,1.72,14.33,0.00,0.03,0.48,0.10,0.00,59.73,39.68,100.00,0.00,0.00,0.00,6.08,0.22,0.00,
2026-07-30,12:26:40.692,0.07,3.21,0.02,1.05,4.08,1.10,1.38,0.86,0.24,0.0002,0.0003,0.22,0.01,70,5480.55,1707.34,3883.27,3.21,26.75,0.07,0.59,2.10,0.27,0.00,59.61,38.02,100.00,0.00,0.00,0.00,10.17,4.27,0.00,
2026-07-30,12:26:41.692,0.07,3.22,0.02,1.04,4.08,1.06,1.39,0.87,0.23,0.0002,0.0003,0.22,0.01,70,5478.59,1701.73,3878.01,3.22,26.83,0.07,0.59,2.10,0.15,0.00,59.78,37.97,100.00,0.00,0.00,0.00,10.17,4.29,0.00,
2026-07-30,12:26:42.692,0.00,1.75,0.00,0.37,1.43,0.56,0.11,0.87,0.74,0.0023,0.0004,0.19,0.00,70,242.44,138.91,3879.67,1.75,14.54,0.00,0.03,0.49,0.20,0.00,59.58,39.72,100.00,0.00,0.00,0.00,6.10,0.23,0.00,
2026-07-30,12:26:43.692,0.07,2.99,0.02,0.88,3.42,2.08,1.47,0.82,0.74,0.0004,0.0003,0.28,0.02,71,5609.56,1875.04,3877.91,2.99,24.93,0.07,0.60,2.76,11.07,0.00,49.50,36.68,100.00,0.00,0.00,0.00,10.46,4.43,0.00,
2026-07-30,12:26:44.693,0.07,3.19,0.02,1.05,4.10,1.45,1.36,0.82,0.27,0.0003,0.0002,0.25,0.01,65,5572.07,1744.50,3881.52,3.19,26.62,0.07,0.60,2.14,0.16,0.00,59.72,37.98,100.00,0.00,0.00,0.00,10.25,4.35,0.00,
2026-07-30,12:26:45.693,0.00,1.59,0.00,0.35,1.36,0.62,0.15,0.89,0.68,0.0025,0.0006,0.19,0.00,71,249.69,157.35,3877.66,1.59,13.22,0.00,0.03,0.58,0.15,0.00,60.56,38.70,100.00,0.00,0.00,0.00,6.13,0.25,0.00,
2026-07-30,12:26:46.693,0.07,3.17,0.02,0.97,3.80,1.14,1.42,0.88,0.25,0.0002,0.0003,0.23,0.01,70,5457.52,1723.79,3879.81,3.17,26.38,0.07,0.59,2.28,0.23,0.00,60.80,36.69,100.00,0.00,0.00,0.00,10.13,4.23,0.00,
2026-07-30,12:26:47.693,0.00,1.68,0.00,0.35,1.35,0.63,0.13,0.89,0.70,0.0024,0.0005,0.19,0.00,70,260.43,155.38,3877.61,1.68,13.97,0.00,0.03,0.58,0.51,0.00,59.88,39.04,100.00,0.00,0.00,0.00,6.10,0.22,0.00,
2026-07-30,12:26:48.693,0.07,3.17,0.02,1.02,3.98,1.16,1.36,0.87,0.25,0.0002,0.0002,0.23,0.01,71,5490.70,1732.20,3879.44,3.17,26.41,0.07,0.59,2.19,0.12,0.00,59.87,37.82,100.00,0.00,0.00,0.00,10.17,4.27,0.00,
2026-07-30,12:26:49.693,0.07,2.84,0.03,0.82,3.20,2.86,1.53,0.79,0.83,0.0005,0.0003,0.33,0.04,70,5798.28,2041.16,3877.78,2.84,23.67,0.07,0.62,3.20,11.52,0.00,48.63,36.64,100.00,0.00,0.00,0.00,10.85,4.76,0.00,
2026-07-30,12:26:50.693,0.00,1.64,0.00,0.34,1.34,0.58,0.10,0.89,0.77,0.0023,0.0004,0.19,0.00,71,248.35,151.57,3877.84,1.64,13.65,0.00,0.03,0.57,0.21,0.00,59.55,39.67,100.00,0.00,0.00,0.00,6.14,0.25,0.00,
2026-07-30,12:26:51.693,0.07,3.16,0.02,1.03,4.03,1.11,1.34,0.86,0.25,0.0002,0.0002,0.22,0.01,71,5489.40,1736.52,3879.81,3.16,26.34,0.07,0.59,2.17,0.15,0.00,59.56,38.12,100.00,0.00,0.00,0.00,10.23,4.32,0.00,
2026-07-30,12:26:52.693,0.07,2.94,0.03,0.93,3.63,5.19,1.41,0.64,0.45,0.0009,0.0002,0.45,0.08,67,5759.72,1959.18,3877.62,2.94,24.50,0.07,0.62,2.71,1.95,0.00,58.25,37.08,100.00,0.00,0.00,0.00,10.65,4.69,0.00,
2026-07-30,12:26:53.694,0.12,3.35,0.03,1.10,4.29,27.73,2.06,0.35,0.71,0.0031,0.0002,2.31,0.75,70,9026.28,2696.24,3880.56,3.35,27.90,0.12,0.97,3.16,5.33,0.00,54.92,36.59,100.00,0.00,0.00,0.00,14.67,8.28,0.00,
2026-07-30,12:26:54.694,0.07,3.17,0.02,1.02,3.99,1.19,1.37,0.86,0.25,0.0002,0.0002,0.23,0.01,70,5545.70,1748.46,3879.78,3.17,26.43,0.07,0.60,2.20,0.23,0.00,59.58,37.99,100.00,0.00,0.00,0.00,10.24,4.33,0.00,
2026-07-30,12:26:55.695,0.00,1.65,0.00,0.35,1.37,0.50,0.10,0.90,0.77,0.0021,0.0004,0.18,0.00,71,241.16,145.76,3881.58,1.65,13.79,0.00,0.03,0.53,0.21,0.00,59.63,39.62,100.00,0.00,0.00,0.00,6.10,0.23,0.00,
2026-07-30,12:26:56.696,0.08,2.96,0.03,0.99,3.84,3.13,1.74,0.77,0.37,0.0005,0.0003,0.38,0.02,71,5828.10,1969.48,3879.45,2.96,24.66,0.08,0.63,2.58,0.13,0.00,59.45,37.84,100.00,0.00,0.00,0.00,10.65,4.73,0.00,
2026-07-30,12:26:57.696,0.07,3.17,0.02,0.98,3.83,1.11,1.37,0.87,0.24,0.0002,0.0002,0.22,0.01,69,5513.27,1738.55,3880.05,3.17,26.43,0.07,0.59,2.28,0.11,0.00,59.69,37.91,100.00,0.00,0.00,0.00,10.22,4.32,0.00,
2026-07-30,12:26:58.695,0.00,1.79,0.00,0.38,1.47,0.46,0.10,0.89,0.71,0.0019,0.0004,0.18,0.00,71,234.98,131.08,3877.47,1.79,14.94,0.00,0.03,0.45,0.08,0.00,59.77,39.70,100.00,0.00,0.00,0.00,6.09,0.23,0.00,
2026-07-30,12:26:59.696,0.07,3.20,0.02,1.06,4.12,0.97,1.41,0.88,0.23,0.0002,0.0003,0.22,0.01,71,5635.99,1760.08,3881.47,3.20,26.68,0.07,0.61,2.14,0.22,0.00,59.67,37.96,100.00,0.00,0.00,0.00,10.28,4.38,0.00,
2026-07-30,12:27:00.696,0.07,3.18,0.02,1.02,3.96,1.18,1.41,0.86,0.26,0.0002,0.0003,0.23,0.01,70,5622.69,1769.11,3878.06,3.18,26.49,0.07,0.60,2.24,0.25,0.00,59.57,37.93,100.00,0.00,0.00,0.00,10.33,4.43,0.01,
2026-07-30,12:27:01.696,0.00,1.83,0.00,0.36,1.39,0.69,0.11,0.88,0.84,0.0020,0.0003,0.19,0.01,70,343.30,187.15,3877.59,1.83,15.29,0.00,0.04,0.68,0.23,0.00,59.66,39.43,100.00,0.00,0.00,0.00,6.17,0.28,0.00,
2026-07-30,12:27:02.696,0.07,3.20,0.02,1.04,4.04,1.08,1.40,0.87,0.24,0.0002,0.0002,0.22,0.01,71,5656.09,1770.07,3879.96,3.20,26.63,0.07,0.61,2.20,0.11,0.00,59.62,38.07,100.00,0.00,0.00,0.00,10.31,4.39,0.00,
2026-07-30,12:27:03.696,0.00,1.67,0.00,0.35,1.36,0.47,0.11,0.91,0.73,0.0020,0.0004,0.18,0.00,71,239.18,142.95,3879.47,1.67,13.94,0.00,0.03,0.53,0.16,0.00,59.77,39.54,100.00,0.00,0.00,0.00,6.11,0.23,0.00,
2026-07-30,12:27:04.696,0.07,3.20,0.02,1.05,4.08,1.10,1.40,0.87,0.24,0.0002,0.0002,0.22,0.01,71,5620.64,1756.62,3877.65,3.20,26.66,0.07,0.60,2.17,0.10,0.00,59.70,38.03,100.00,0.00,0.00,0.00,10.30,4.40,0.00,
2026-07-30,12:27:05.696,0.07,3.18,0.02,1.00,3.89,1.13,1.42,0.88,0.25,0.0002,0.0003,0.23,0.01,70,5638.41,1771.05,3877.51,3.18,26.53,0.07,0.61,2.29,0.28,0.00,59.68,37.75,100.00,0.00,0.00,0.00,10.24,4.34,0.00,
2026-07-30,12:27:06.697,0.00,1.69,0.00,0.36,1.39,1.35,0.10,0.77,0.83,0.0050,0.0004,0.23,0.02,71,269.99,159.67,3881.88,1.69,14.09,0.00,0.03,0.58,0.40,0.00,59.26,39.76,100.00,0.00,0.00,0.00,6.17,0.27,0.00,
2026-07-30,12:27:07.697,0.07,3.17,0.02,1.01,3.94,1.29,1.39,0.85,0.26,0.0002,0.0002,0.24,0.01,70,5608.27,1768.74,3877.53,3.17,26.42,0.07,0.60,2.26,0.35,0.00,59.41,37.99,100.00,0.00,0.00,0.00,10.28,4.37,0.00,
2026-07-30,12:27:08.697,0.07,3.22,0.02,1.05,4.10,0.96,1.38,0.88,0.23,0.0002,0.0002,0.21,0.01,69,5550.71,1724.87,3878.14,3.22,26.82,0.07,0.60,2.11,0.11,0.00,59.71,38.06,100.00,0.00,0.00,0.00,10.24,4.35,0.00,
2026-07-30,12:27:09.697,0.00,1.57,0.00,0.34,1.31,0.53,0.10,0.91,0.77,0.0022,0.0004,0.18,0.00,71,244.84,155.93,3881.56,1.57,13.08,0.00,0.03,0.60,0.13,0.00,59.72,39.55,100.00,0.00,0.00,0.00,6.10,0.23,0.00,
2026-07-30,12:27:10.698,0.07,3.18,0.02,1.02,3.99,1.54,1.40,0.83,0.35,0.0003,0.0002,0.25,0.01,71,5623.95,1770.92,3881.44,3.18,26.46,0.07,0.60,2.23,0.11,0.00,59.54,38.12,100.00,0.00,0.00,0.00,10.32,4.41,0.00,
2026-07-30,12:27:11.698,0.00,1.74,0.00,0.35,1.38,0.56,0.12,0.88,0.72,0.0023,0.0005,0.18,0.00,71,244.98,140.81,3877.77,1.74,14.50,0.00,0.03,0.51,0.17,0.00,59.71,39.60,100.00,0.00,0.00,0.00,6.09,0.23,0.00,
2026-07-30,12:27:12.698,0.07,3.23,0.02,1.06,4.15,1.00,1.38,0.87,0.23,0.0002,0.0002,0.22,0.01,71,5570.49,1722.18,3879.51,3.23,26.95,0.07,0.60,2.09,0.08,0.00,59.69,38.14,100.00,0.00,0.00,0.00,10.25,4.36,0.00,
2026-07-30,12:27:13.698,0.07,3.00,0.02,0.88,3.45,2.15,1.48,0.82,0.74,0.0004,0.0003,0.29,0.02,70,5676.70,1895.30,3877.98,3.00,24.96,0.07,0.61,2.76,6.85,0.00,53.20,37.19,100.00,0.00,0.00,0.00,10.65,4.64,0.00,
2026-07-30,12:27:14.699,0.00,1.74,0.00,0.36,1.40,0.60,0.10,0.87,0.74,0.0025,0.0004,0.19,0.00,70,238.19,136.77,3881.57,1.74,14.51,0.00,0.03,0.49,0.17,0.00,59.73,39.61,100.00,0.00,0.00,0.00,6.09,0.23,0.00,
2026-07-30,12:27:15.699,0.07,3.21,0.02,1.05,4.09,1.12,1.39,0.86,0.23,0.0002,0.0003,0.23,0.01,70,5517.94,1717.62,3878.18,3.21,26.77,0.07,0.59,2.11,0.14,0.00,59.77,37.97,100.00,0.00,0.00,0.00,10.19,4.30,0.00,
2026-07-30,12:27:16.699,0.07,3.21,0.02,1.04,4.04,1.10,1.42,0.87,0.23,0.0002,0.0003,0.22,0.01,69,5582.78,1739.75,3879.85,3.21,26.74,0.07,0.60,2.16,0.15,0.00,59.80,37.89,100.00,0.00,0.00,0.00,10.21,4.32,0.00,
2026-07-30,12:27:17.700,0.01,2.42,0.01,0.58,2.25,2.05,0.17,0.72,0.81,0.0020,0.0002,0.28,0.01,71,1032.50,426.38,3877.70,2.42,20.18,0.01,0.11,0.95,0.11,0.00,59.48,39.46,100.00,0.00,0.00,0.00,6.57,0.66,0.00,
2026-07-30,12:27:18.699,0.07,3.19,0.02,1.01,3.93,1.10,1.41,0.88,0.24,0.0002,0.0003,0.22,0.01,70,5568.68,1745.88,3876.25,3.19,26.58,0.07,0.60,2.23,0.17,0.00,59.71,37.89,100.00,0.00,0.00,0.00,10.24,4.35,0.00,
2026-07-30,12:27:19.698,0.01,1.25,0.01,0.36,1.40,2.15,0.26,0.78,0.94,0.0041,0.0005,0.28,0.03,70,525.48,420.26,3877.59,1.25,10.42,0.01,0.06,1.51,21.63,0.00,39.66,37.19,100.00,0.00,0.00,0.00,6.79,0.63,0.00,
2026-07-30,12:27:20.699,0.07,3.21,0.02,1.03,4.02,1.09,1.39,0.87,0.24,0.0002,0.0002,0.22,0.01,70,5559.30,1731.59,3881.63,3.21,26.75,0.07,0.60,2.16,0.15,0.00,59.68,38.01,100.00,0.00,0.00,0.00,10.26,4.36,0.00,
2026-07-30,12:27:21.700,0.07,3.18,0.02,1.03,4.01,1.09,1.42,0.87,0.24,0.0002,0.0003,0.22,0.01,68,5591.53,1756.37,3881.51,3.18,26.53,0.07,0.60,2.20,0.63,0.00,59.28,37.88,100.00,0.00,0.00,0.00,10.28,4.36,0.00,
2026-07-30,12:27:22.700,0.00,0.59,0.00,0.21,0.82,0.29,0.06,0.93,0.75,0.0075,0.0016,0.16,0.00,71,38.05,64.96,3877.94,0.59,4.88,0.00,0.00,0.40,0.11,0.00,59.71,39.79,100.00,0.00,0.00,0.00,5.84,0.00,0.00,
2026-07-30,12:27:23.700,0.18,3.29,0.06,1.11,4.31,30.72,3.16,0.36,0.62,0.0022,0.0002,2.43,0.72,53,14207.96,4324.14,3877.50,3.29,27.38,0.18,1.53,5.04,6.90,0.00,53.42,34.63,100.00,0.00,0.00,0.00,19.18,12.76,0.00,
2026-07-30,12:27:24.701,0.08,3.17,0.02,1.03,4.02,3.29,1.62,0.72,0.43,0.0005,0.0003,0.42,0.13,69,6123.88,1934.09,3881.44,3.17,26.39,0.08,0.66,2.41,0.34,0.00,59.77,37.47,100.00,0.00,0.00,0.00,10.93,4.99,0.00,
2026-07-30,12:27:25.701,0.00,1.65,0.00,0.34,1.32,0.59,0.11,0.89,0.75,0.0024,0.0004,0.19,0.01,71,249.38,151.05,3880.10,1.65,13.76,0.00,0.03,0.57,0.16,0.00,59.70,39.57,100.00,0.00,0.00,0.00,6.09,0.21,0.00,
2026-07-30,12:27:26.702,0.07,3.22,0.02,1.05,4.11,1.01,1.37,0.87,0.23,0.0002,0.0002,0.22,0.01,70,5551.99,1725.79,3881.31,3.22,26.81,0.07,0.60,2.11,0.10,0.00,59.65,38.14,100.00,0.00,0.00,0.00,10.24,4.35,0.00,
2026-07-30,12:27:27.702,0.00,1.75,0.00,0.36,1.42,0.51,0.10,0.88,0.77,0.0021,0.0004,0.18,0.00,71,242.83,138.38,3877.83,1.75,14.62,0.00,0.03,0.49,0.16,0.00,59.62,39.73,100.00,0.00,0.00,0.00,6.10,0.23,0.00,
2026-07-30,12:27:28.701,0.07,3.23,0.02,1.06,4.12,1.04,1.38,0.86,0.24,0.0002,0.0002,0.22,0.01,70,5556.93,1720.86,3877.84,3.23,26.91,0.07,0.60,2.10,0.09,0.00,59.65,38.15,100.00,0.00,0.00,0.00,10.16,4.29,0.00,
2026-07-30,12:27:29.702,0.07,3.19,0.02,1.03,4.00,1.04,1.37,0.88,0.25,0.0002,0.0002,0.22,0.01,70,5516.79,1728.49,3881.15,3.19,26.60,0.07,0.59,2.17,0.13,0.00,59.80,37.91,100.00,0.00,0.00,0.00,10.17,4.28,0.00,
2026-07-30,12:27:30.702,0.00,1.69,0.00,0.35,1.37,0.51,0.09,0.89,0.77,0.0021,0.0004,0.18,0.00,71,241.04,142.90,3879.86,1.69,14.06,0.00,0.03,0.53,0.11,0.00,59.71,39.65,100.00,0.00,0.00,0.00,6.10,0.22,0.00,
2026-07-30,12:27:31.703,0.07,3.20,0.02,1.03,4.00,1.18,1.40,0.86,0.25,0.0002,0.0002,0.23,0.01,71,5600.75,1749.66,3881.74,3.20,26.68,0.07,0.60,2.20,0.13,0.00,59.69,37.99,100.00,0.00,0.00,0.00,10.26,4.37,0.00,
2026-07-30,12:27:32.704,0.07,3.22,0.02,1.04,4.05,1.04,1.38,0.87,0.24,0.0002,0.0002,0.22,0.01,70,5573.20,1732.72,3881.29,3.22,26.80,0.07,0.60,2.15,0.14,0.00,59.61,38.11,100.00,0.00,0.00,0.00,10.23,4.35,0.00,
2026-07-30,12:27:33.704,0.00,1.63,0.00,0.34,1.33,0.56,0.11,0.90,0.76,0.0023,0.0004,0.18,0.00,71,244.66,150.38,3879.14,1.63,13.56,0.00,0.03,0.57,0.17,0.00,59.84,39.42,100.00,0.00,0.00,0.00,6.10,0.24,0.00,
2026-07-30,12:27:34.705,0.07,3.23,0.02,1.05,4.11,1.05,1.39,0.86,0.22,0.0002,0.0002,0.22,0.01,71,5608.99,1737.32,3881.40,3.23,26.90,0.07,0.60,2.12,0.11,0.00,59.70,38.07,100.00,0.00,0.00,0.00,10.24,4.35,0.00,
2026-07-30,12:27:35.706,0.00,1.69,0.00,0.36,1.41,0.80,0.16,0.85,0.71,0.0027,0.0005,0.20,0.01,62,299.08,177.28,3879.36,1.69,14.06,0.00,0.03,0.63,0.18,0.00,59.66,39.53,100.00,0.00,0.00,0.00,6.13,0.24,0.00,
2026-07-30,12:27:36.706,0.07,3.23,0.02,1.06,4.15,0.90,1.33,0.88,0.22,0.0002,0.0002,0.21,0.01,71,5500.86,1702.00,3879.77,3.23,26.93,0.07,0.59,2.06,0.70,0.00,59.04,38.19,100.00,0.00,0.00,0.00,10.22,4.32,0.00,
2026-07-30,12:27:37.706,0.07,3.20,0.02,1.03,4.02,1.08,1.40,0.87,0.25,0.0002,0.0002,0.22,0.01,71,5611.81,1754.39,3880.99,3.20,26.66,0.07,0.60,2.19,0.17,0.00,59.66,37.97,100.00,0.00,0.00,0.00,10.33,4.43,0.00,
2026-07-30,12:27:38.707,0.00,1.72,0.00,0.36,1.42,0.54,0.11,0.88,0.71,0.0023,0.0005,0.18,0.00,71,238.83,138.65,3881.73,1.72,14.35,0.00,0.03,0.49,0.10,0.00,59.77,39.64,100.00,0.00,0.00,0.00,6.09,0.23,0.00,
2026-07-30,12:27:39.707,0.07,3.25,0.02,1.09,4.24,0.93,1.36,0.86,0.20,0.0002,0.0002,0.21,0.01,71,5472.51,1682.77,3877.61,3.25,27.10,0.07,0.59,1.99,0.13,0.00,59.82,38.06,100.00,0.00,0.00,0.00,10.13,4.26,0.00,
2026-07-30,12:27:40.707,0.07,3.21,0.02,1.03,4.02,0.99,1.39,0.87,0.23,0.0002,0.0002,0.22,0.01,70,5588.95,1739.73,3877.56,3.21,26.77,0.07,0.60,2.17,0.17,0.00,59.62,38.04,100.00,0.00,0.00,0.00,10.18,4.30,0.00,
2026-07-30,12:27:41.707,0.00,1.77,0.00,0.37,1.45,0.49,0.11,0.88,0.69,0.0021,0.0005,0.18,0.00,71,237.27,133.75,3879.53,1.77,14.78,0.00,0.03,0.46,0.17,0.00,59.78,39.59,100.00,0.00,0.00,0.00,6.09,0.24,0.00,
2026-07-30,12:27:42.707,0.07,3.23,0.02,1.03,4.03,1.01,1.39,0.87,0.24,0.0002,0.0002,0.22,0.01,70,5571.42,1726.50,3877.96,3.23,26.89,0.07,0.60,2.15,0.12,0.00,59.73,37.99,100.00,0.00,0.00,0.00,10.23,4.35,0.00,
2026-07-30,12:27:43.708,0.01,1.91,0.01,0.49,1.90,2.00,0.40,0.78,0.91,0.0020,0.0004,0.28,0.02,56,980.74,514.40,3881.47,1.91,15.89,0.01,0.11,1.36,8.14,0.00,51.99,38.51,100.00,0.00,0.00,0.00,6.94,0.94,0.00,
2026-07-30,12:27:44.709,0.07,3.27,0.02,1.09,4.25,0.85,1.19,0.87,0.22,0.0002,0.0002,0.20,0.01,71,5108.70,1559.99,3881.63,3.27,27.29,0.07,0.55,1.84,0.25,0.00,59.58,38.33,100.00,0.00,0.00,0.00,9.85,3.96,0.00,
